https://storage.googleapis.com/fw_object_detection/street_images/1.jpg,tops,0.371875,0.2515625,,,0.6171875,0.4234375,,
https://storage.googleapis.com/fw_object_detection/street_images/1.jpg,shoe,0.409375,0.921875,,,0.4921875,0.99375,,
https://storage.googleapis.com/fw_object_detection/street_images/1.jpg,bottom,0.2140625,0.4140625,,,0.7625,0.9921875,,
https://storage.googleapis.com/fw_object_detection/street_images/2.jpg,one_piece,0.3265625,0.3203125,,,0.984375,0.9875,,
https://storage.googleapis.com/fw_object_detection/street_images/3.jpg,bag,0.2328125,0.78125,,,0.4515625,0.99375,,
https://storage.googleapis.com/fw_object_detection/street_images/3.jpg,tops,0.2859375,0.3328125,,,0.728125,0.734375,,
https://storage.googleapis.com/fw_object_detection/street_images/3.jpg,bottom,0.2921875,0.5796875,,,0.6390625,1.0,,
https://storage.googleapis.com/fw_object_detection/street_images/4.jpg,one_piece,0.0015625,0.2171875,,,0.846875,0.9859375,,
https://storage.googleapis.com/fw_object_detection/street_images/5.jpg,bag,0.5625,0.78125,,,0.9921875,1.0,,
https://storage.googleapis.com/fw_object_detection/street_images/5.jpg,one_piece,0.2828125,0.41875,,,0.55625,1.0,,
https://storage.googleapis.com/fw_object_detection/street_images/5.jpg,tops,0.0796875,0.2921875,,,0.8765625,1.0,,
https://storage.googleapis.com/fw_object_detection/street_images/6.jpg,one_piece,0.3234375,0.0796875,,,0.6875,1.0,,
https://storage.googleapis.com/fw_object_detection/street_images/6.jpg,tops,0.3265625,0.090625,,,0.7125,0.8796875,,
https://storage.googleapis.com/fw_object_detection/street_images/7.jpg,one_piece,0.5,0.234375,,,0.8125,0.9984375,,
https://storage.googleapis.com/fw_object_detection/street_images/8.jpg,bag,0.5984375,0.2296875,,,0.8265625,0.94375,,
https://storage.googleapis.com/fw_object_detection/street_images/8.jpg,tops,0.4671875,0.196875,,,1.0,0.9421875,,
https://storage.googleapis.com/fw_object_detection/street_images/9.jpg,one_piece,0.2703125,0.1625,,,0.728125,0.9546875,,
https://storage.googleapis.com/fw_object_detection/street_images/9.jpg,shoe,0.4828125,0.8921875,,,0.553125,0.9546875,,
https://storage.googleapis.com/fw_object_detection/street_images/10.jpg,tops,0.271875,0.1703125,,,0.596875,0.51875,,
https://storage.googleapis.com/fw_object_detection/street_images/10.jpg,shoe,0.4984375,0.815625,,,0.625,0.8921875,,
https://storage.googleapis.com/fw_object_detection/street_images/10.jpg,shoe,0.29375,0.725,,,0.4546875,1.0,,
https://storage.googleapis.com/fw_object_detection/street_images/10.jpg,bottom,0.378125,0.5125,,,0.6390625,0.85625,,
https://storage.googleapis.com/fw_object_detection/street_images/11.jpg,one_piece,0.234375,0.275,,,0.734375,0.9984375,,
https://storage.googleapis.com/fw_object_detection/street_images/12.jpg,one_piece,0.35625,0.4015625,,,0.6421875,1.0,,
https://storage.googleapis.com/fw_object_detection/street_images/13.jpg,one_piece,0.2296875,0.1703125,,,0.4875,0.584375,,
https://storage.googleapis.com/fw_object_detection/street_images/13.jpg,shoe,0.303125,0.88125,,,0.40625,0.978125,,
https://storage.googleapis.com/fw_object_detection/street_images/13.jpg,shoe,0.4671875,0.909375,,,0.5875,0.9984375,,
https://storage.googleapis.com/fw_object_detection/street_images/14.jpg,one_piece,0.315625,0.34375,,,0.6625,1.0,,
https://storage.googleapis.com/fw_object_detection/street_images/14.jpg,tops,0.253125,0.325,,,0.7140625,0.85,,
https://storage.googleapis.com/fw_object_detection/street_images/15.jpg,bag,0.1671875,0.290625,,,0.559375,0.9859375,,
https://storage.googleapis.com/fw_object_detection/street_images/15.jpg,tops,0.4109375,0.2640625,,,0.734375,0.859375,,
https://storage.googleapis.com/fw_object_detection/street_images/15.jpg,bottom,0.403125,0.7578125,,,0.675,0.971875,,
https://storage.googleapis.com/fw_object_detection/street_images/16.jpg,bag,0.3234375,0.6046875,,,0.44375,0.753125,,
https://storage.googleapis.com/fw_object_detection/street_images/16.jpg,one_piece,0.175,0.1984375,,,0.6875,0.8484375,,
https://storage.googleapis.com/fw_object_detection/street_images/16.jpg,shoe,0.384375,0.6015625,,,0.5546875,1.0,,
https://storage.googleapis.com/fw_object_detection/street_images/16.jpg,shoe,0.0859375,0.5734375,,,0.296875,0.9984375,,
https://storage.googleapis.com/fw_object_detection/street_images/17.jpg,bag,0.2203125,0.5453125,,,0.3984375,0.715625,,
https://storage.googleapis.com/fw_object_detection/street_images/17.jpg,one_piece,0.2390625,0.1421875,,,0.7265625,0.5984375,,
https://storage.googleapis.com/fw_object_detection/street_images/17.jpg,shoe,0.5328125,0.853125,,,0.65,0.9984375,,
https://storage.googleapis.com/fw_object_detection/street_images/17.jpg,shoe,0.4453125,0.9171875,,,0.53125,0.9984375,,
https://storage.googleapis.com/fw_object_detection/street_images/18.jpg,bag,0.253125,0.35625,,,0.603125,0.9984375,,
https://storage.googleapis.com/fw_object_detection/street_images/18.jpg,one_piece,0.0546875,0.2546875,,,0.9453125,1.0,,
https://storage.googleapis.com/fw_object_detection/street_images/19.jpg,one_piece,0.1609375,0.3171875,,,0.6734375,0.9953125,,
https://storage.googleapis.com/fw_object_detection/street_images/20.jpg,bag,0.34375,0.5765625,,,0.421875,0.66875,,
https://storage.googleapis.com/fw_object_detection/street_images/20.jpg,one_piece,0.390625,0.215625,,,0.6203125,0.65625,,
https://storage.googleapis.com/fw_object_detection/street_images/20.jpg,shoe,0.4484375,0.8765625,,,0.546875,0.9984375,,
https://storage.googleapis.com/fw_object_detection/street_images/20.jpg,shoe,0.6390625,0.8796875,,,0.734375,1.0,,
https://storage.googleapis.com/fw_object_detection/street_images/21.jpg,one_piece,0.3375,0.246875,,,0.6078125,0.996875,,
https://storage.googleapis.com/fw_object_detection/street_images/21.jpg,shoe,0.521875,0.8546875,,,0.5515625,0.9203125,,
https://storage.googleapis.com/fw_object_detection/street_images/21.jpg,shoe,0.4796875,0.871875,,,0.5421875,0.990625,,
https://storage.googleapis.com/fw_object_detection/street_images/22.jpg,bag,0.1203125,0.9078125,,,0.2078125,0.9953125,,
https://storage.googleapis.com/fw_object_detection/street_images/22.jpg,tops,0.06875,0.5421875,,,0.41875,0.859375,,
https://storage.googleapis.com/fw_object_detection/street_images/22.jpg,bottom,0.065625,0.8140625,,,0.2671875,0.96875,,
https://storage.googleapis.com/fw_object_detection/street_images/23.jpg,tops,0.4078125,0.3,,,0.703125,0.528125,,
https://storage.googleapis.com/fw_object_detection/street_images/23.jpg,shoe,0.4328125,0.9140625,,,0.5484375,0.99375,,
https://storage.googleapis.com/fw_object_detection/street_images/23.jpg,bottom,0.425,0.521875,,,0.6234375,0.971875,,
https://storage.googleapis.com/fw_object_detection/street_images/24.jpg,tops,0.4109375,0.1578125,,,0.8578125,0.55625,,
https://storage.googleapis.com/fw_object_detection/street_images/24.jpg,shoe,0.76875,0.534375,,,0.8640625,0.7359375,,
https://storage.googleapis.com/fw_object_detection/street_images/24.jpg,shoe,0.8359375,0.5703125,,,0.96875,0.7921875,,
https://storage.googleapis.com/fw_object_detection/street_images/24.jpg,bottom,0.3921875,0.421875,,,0.653125,0.7078125,,
https://storage.googleapis.com/fw_object_detection/street_images/25.jpg,bag,0.30625,0.71875,,,0.4421875,0.8671875,,
https://storage.googleapis.com/fw_object_detection/street_images/25.jpg,tops,0.3890625,0.4125,,,0.5609375,0.6015625,,
https://storage.googleapis.com/fw_object_detection/street_images/25.jpg,bottom,0.3484375,0.59375,,,0.5703125,0.99375,,
https://storage.googleapis.com/fw_object_detection/street_images/26.jpg,bag,0.2484375,0.5359375,,,0.44375,0.925,,
https://storage.googleapis.com/fw_object_detection/street_images/26.jpg,tops,0.3265625,0.1484375,,,0.6953125,0.4703125,,
https://storage.googleapis.com/fw_object_detection/street_images/26.jpg,shoe,0.5546875,0.9609375,,,0.6515625,0.99375,,
https://storage.googleapis.com/fw_object_detection/street_images/26.jpg,shoe,0.340625,0.8375,,,0.4078125,0.884375,,
https://storage.googleapis.com/fw_object_detection/street_images/26.jpg,bottom,0.321875,0.4015625,,,0.6515625,0.9734375,,
https://storage.googleapis.com/fw_object_detection/street_images/27.jpg,tops,0.321875,0.2265625,,,0.771875,0.74375,,
https://storage.googleapis.com/fw_object_detection/street_images/27.jpg,bottom,0.3234375,0.6984375,,,0.74375,1.0,,
